Power Demand (MW),Month,Day of the Week,Time of the Day (Hour),Voltage Unbalance
917.9411743327689,6,6,5,0.13436990869040502
1303.0908197511828,2,1,19,0.2851677508208126
642.1464344052467,4,3,9,0.15838040669723305
829.4024613514146,12,4,8,0.16368192269831203
778.3843188022506,5,2,11,0.2099682221841533
973.3577668853449,10,4,19,0.3035461922748425
1016.8325329223093,12,5,13,0.2859623849205699
948.1262724433661,2,4,21,0.20857481672392086
1072.8039628329805,4,4,10,0.2028223505815394
1238.3698900272516,1,5,23,0.1786738574872018
1199.4659846655695,1,2,8,0.14990491480373683
957.4648337748368,9,6,7,0.1749780999639445
1057.1695927982857,2,4,7,0.15707673902061006
782.474352552337,7,1,16,0.2550457604895798
1330.5548300425771,5,1,1,0.08843224388732075
1045.3763793450619,12,0,17,0.29332460877058036
390.14768910894406,3,4,0,0.05254520575609763
913.1469230312621,1,4,2,0.10153193269755152
773.2536554042233,8,1,10,0.16611792521829313
1247.0376751152446,2,4,23,0.1543667437204429
851.4003059456102,2,4,21,0.2029504272999411
830.5766796225633,9,2,12,0.22577633632606967
873.632965870742,10,2,23,0.11808994505488281
560.9947588418615,12,6,9,0.19996228399112917
634.1686388341998,10,4,13,0.2734934171486885
1133.0789251927156,3,1,16,0.2705675848516526
799.9930531227863,3,0,5,0.08759981363229763
1292.0826957844201,7,6,9,0.21559112773066477
738.8080851044907,8,3,14,0.23056305878140151
1015.8926915502354,11,5,10,0.21470664374451492
916.0794004634251,7,1,20,0.22169254900545016
713.0880736651329,7,5,22,0.19219438118755902
1035.745067964874,12,0,4,0.11530384789072316
837.9318624338474,6,5,15,0.2588438275194621
1001.8064581368593,4,3,17,0.2849298292507726
1108.9805467963479,3,0,8,0.14311449738135068
778.0369008379311,12,3,3,0.11870722029189604
1616.3491242468376,2,6,22,0.25459146360184426
853.3605697976406,10,1,18,0.28420735770127464
1196.870907683629,1,6,6,0.18645588580183334
980.6953395886148,6,3,3,0.10293455456453754
1022.6666409483146,6,4,9,0.19583729377721634
1043.533130126987,1,6,10,0.20269848950898844
821.26389068141,9,5,13,0.2672954580502518
989.1369468622363,4,4,18,0.3315276227330114
1005.9941856127957,11,5,1,0.1262212836773084
1041.8559239072815,12,0,18,0.3030184089168202
904.492658031488,11,5,13,0.28990905051004606
991.8464584704168,9,0,3,0.08661686452636608
679.5877212244745,1,1,17,0.2607780317393081
927.5685960534613,6,2,9,0.15981773781302347
851.3262549632359,7,5,23,0.15976119435218009
1010.7642185377667,5,1,18,0.3015649427268038
1093.7376694516634,8,2,7,0.16199813918605194
1003.0295623328257,2,2,18,0.32106471384212126
1440.870713074109,7,3,4,0.13705667511439046
662.2381561853506,10,4,4,0.11728484908403099
1297.0375539089978,2,1,22,0.1771469774636105
1122.879251556702,3,4,12,0.2615926140420469
1000.2334993839348,9,0,17,0.25472413176103437
527.1602132462032,8,5,0,0.058175007378639954
1113.4136148290947,10,2,22,0.1742351261438618
906.9159460196165,8,3,14,0.26843697615180867
1057.815176599345,3,2,22,0.18078795212276
646.5766508658178,9,4,16,0.26843872272330915
853.9873630932962,1,6,6,0.16653279854307407
973.3893669838867,5,3,11,0.22652698087353332
1344.0506774301782,5,2,4,0.13077534595697232
893.720340816318,4,6,11,0.25332617609397434
523.1045363677042,12,0,22,0.13453216529854922
1070.6842635042103,11,6,8,0.20453780878231698
1373.8134525880946,9,6,3,0.157981533025163
925.6004506546791,10,4,20,0.2561709900489431
813.4714972899161,4,5,11,0.23744133928787423
1080.6109748543224,2,1,13,0.24533473692542973
647.9328518069088,3,1,1,0.06526069306974232
1036.5108524633565,3,2,6,0.14220905852846738
961.280297501193,4,0,17,0.2688832165818594
935.5623115151863,6,0,4,0.08891492321810605
948.058934942559,8,1,20,0.22119253206431516
831.3164947944215,3,1,4,0.08918634308295648
870.9568880692159,9,6,23,0.16881424692290847
814.3089005797535,1,0,4,0.07974415849006582
1066.5263436398639,11,1,22,0.17321785147390095
1017.3897127088991,8,3,4,0.14208161962005977
878.4899470186571,10,5,16,0.31454646024647387
1131.122257957209,9,2,8,0.17397293844405626
1118.2676847415728,12,4,23,0.16469079030863845
1440.5857798845832,4,5,0,0.10958186886966287
1224.778077120335,8,6,7,0.2094724658827229
995.3919251598409,12,0,15,0.26109965093496645
737.3986959570742,12,2,0,0.07135467888542589
1063.791637288112,6,4,6,0.156434854070352
703.2268820204347,3,2,20,0.22434564252326752
1164.8392898742109,5,4,5,0.15120006600094604
921.5892832761142,2,3,21,0.20821974829009832
1304.4242433639372,5,1,21,0.21434502546928325
728.1336217938456,8,1,14,0.2343018969462951
987.115264392448,8,5,4,0.13000659602911735
1051.5324498428647,2,6,12,0.27751737363127765
843.368238763034,12,6,7,0.19040764793908865
1348.0417000255143,12,6,15,0.31855299148915506
1706.4426251395466,8,5,22,0.2233400384399967
1258.389319254672,12,6,12,0.2648760730225567
797.8380401702809,5,0,4,0.08999607038491722
727.4681248676168,12,4,23,0.14990625549950454
922.3331031336062,8,3,3,0.11995674297552872
959.1842873926639,1,4,21,0.20894534517924776
884.91467172472,5,1,23,0.11765321785284201
666.4647101023497,4,0,18,0.2837100259783554
1128.8630528848087,11,1,11,0.23220401668517035
877.5136688573975,1,3,18,0.27721007530317715
1075.8209397174253,4,6,14,0.2893574317142239
1613.2490989483558,8,2,4,0.15112322920817042
531.5914151902829,2,4,3,0.09240139485192483
982.9728274215221,7,4,8,0.16496758735886985
1014.3067536017918,8,0,0,0.04375166658877595
1001.1053199083711,12,0,8,0.15635150020345265
983.6602414771952,4,3,12,0.24949535988919874
1058.4590149463395,2,6,20,0.26095206828570344
715.2000350063845,10,1,20,0.21621037968976417
997.4000327213681,11,4,10,0.18408022169487998
869.7651508315756,11,0,18,0.27400340386944244
727.6946975252254,12,2,21,0.1964857496143248
913.4491659319451,3,6,14,0.3015581509446952
538.6481953728362,11,3,1,0.08805689362620302
350.26943605101894,4,0,23,0.07972545689604976
1049.5554153763985,1,3,9,0.17581646552832134
878.9549365299889,10,0,9,0.1556188098829363
1051.7571932299113,12,2,19,0.28457258122485296
1188.7467692750045,12,2,20,0.2609427323345379
1339.8550648581322,5,6,23,0.1987533324635776
1174.0180111799689,6,0,10,0.1747885375798719
1170.5503471372558,7,1,15,0.2612303029458916
997.1964604459127,3,6,19,0.30528026123962526
1336.1900992408987,5,4,16,0.31024083630770516
792.1269001854403,12,4,1,0.07631366096189479
898.0070456604583,4,3,23,0.12523498749331607
667.2990284119708,1,4,15,0.2567036505354269
1088.1496552770586,3,3,3,0.12293125603758508
865.5288125774055,2,2,18,0.2780321469870463
1098.3611076252798,10,1,12,0.2246379679853988
1071.6295676218726,4,6,14,0.2970177341848231
1510.6340585042624,6,3,22,0.2102261822655246
770.1347039716444,2,4,23,0.13274770025991828
1028.667507303747,2,1,21,0.21458812573376537
965.6440740729994,11,3,18,0.32525779107986447
1341.381731189854,9,5,11,0.2881731286890276
934.5904131557567,8,1,19,0.27404205776634916
678.4397722943089,2,1,18,0.2590194700006989
586.3356275645879,9,4,2,0.07189525784405545
1009.3081849677519,8,5,17,0.31165420266627014
1317.5753251945523,5,2,19,0.2899072882141684
964.1808470929701,12,5,21,0.22691630435946697
1198.813803649796,12,5,20,0.2764739835841572
981.9818811096936,12,0,20,0.2457712109892501
814.3939985787515,2,1,19,0.23765992800042557
1306.4134858785444,10,0,2,0.10000378919684479
448.652973277957,5,6,22,0.17605351457587384
867.3405942057485,3,1,7,0.14673581809429603
1042.0535943656123,7,4,20,0.2602924574290986
757.7884644190134,4,4,10,0.18341235122824362
1077.4135058097409,8,3,20,0.2475668396354357
1235.0269671890542,4,5,16,0.3044934617556678
959.1524137191743,7,1,18,0.29663337427025976
919.7794221007265,9,0,7,0.12210981699663452
899.1423033872318,12,6,22,0.19751257579923656
833.9833199859777,7,2,18,0.2944249882497536
970.9281366094926,7,2,23,0.14939703812369684
895.8988784914253,3,5,18,0.31871350845594343
947.3438613622912,8,1,22,0.1553008040372972
1652.9500060750418,1,0,20,0.2418868520066143
795.7259710561627,9,1,4,0.0912547372714257
1057.4233636057763,3,2,20,0.24109578619868333
1033.8215960349612,8,3,7,0.1646467565548546
1503.8273670700114,11,2,0,0.10471669394967374
754.1013021626907,11,2,4,0.10558002343152473
990.040030011975,6,6,10,0.21280518234816348
822.5035993308293,6,2,18,0.29028179114258756
1062.9758989260433,10,4,6,0.16049737380343587
1252.5127635462873,3,5,1,0.10478381723967319
813.2513147779036,7,3,6,0.1413926272234612
943.2150088366285,11,3,4,0.10758201822212907
1210.6168174545357,1,1,22,0.1861101429058396
999.2886665076975,11,0,12,0.23854433137675318
1014.3298168565491,2,1,18,0.2844508482232449
802.2113053171113,3,1,7,0.14201498996201606
1377.8768668956563,9,1,0,0.06963533748063289
892.6990213116957,3,2,16,0.2638010401139346
929.6274678463938,4,5,13,0.2652194463706058
925.3373731492359,1,5,17,0.3114088313387958
1242.8407210261769,4,0,21,0.1980088840597814
1291.4835363159946,12,1,1,0.07376306912623708
953.8735696919277,9,5,0,0.1038303261449186
1001.6462961547943,2,0,8,0.13870186234054058
1126.6370713851882,10,2,8,0.16982366408454524
1048.9456976679144,4,3,23,0.13198099951579906
1196.3039943677936,7,2,0,0.07647954912702266
1274.8127055232821,5,1,23,0.1596859430080639
840.4603028946607,11,5,23,0.19145648279826077
943.5472286699222,2,6,15,0.28352186272027796
987.0272817514485,7,2,6,0.14017819317132066
877.2410299442179,1,5,5,0.1275579863295219
438.502494989036,3,2,22,0.16098757765543495
800.372282339584,8,5,0,0.09298830001201448
797.6515711726288,8,2,22,0.16496997618873735
1060.1078343465388,9,4,0,0.10692415298982275
1109.4239447670632,4,2,9,0.18355298338625606
1075.5408569066187,4,6,14,0.2882136422877524
1069.2030063015816,2,0,13,0.2339568719850939
771.9222379197487,1,3,1,0.08020086980308205
634.0890687285046,3,2,3,0.08236545990877736
1200.2774982704625,1,2,18,0.31053881132472305
630.6007723968235,3,6,4,0.1182237732464424
1490.0715557293656,1,0,6,0.1400739699719784
1072.999590244299,12,0,9,0.16526591864772824
1028.725720721098,5,2,18,0.3093276291947976
1097.323796962131,11,5,7,0.18508441372816856
884.5374398330944,11,1,5,0.12420412813339851
1180.5052407031055,5,3,11,0.23264894973004785
966.6559977233661,4,0,2,0.07388066473427007
790.5137070694618,6,1,9,0.13479669242927278
1111.0209916464319,4,1,3,0.0932028134615501
1680.8933728087106,4,1,16,0.3129323805843844
721.0437192902052,3,0,14,0.24528007294440418
943.0613874965344,1,4,22,0.18768524150971097
1332.9282463140723,6,0,4,0.11342871345180548
876.963544766939,3,5,23,0.1564785325395683
1339.761518500425,3,1,3,0.12160140872109765
1271.1931648824568,6,6,19,0.33364579261975885
1003.9040052549841,8,0,20,0.22073528149660274
956.6429373961206,3,1,16,0.26859904317144184
1235.0710101342088,11,0,5,0.11554602018890492
805.6339363907141,10,0,13,0.22688847575261847
1190.2241230912716,3,2,3,0.1190634489302424
1350.438153071317,12,5,12,0.28321551447380106
1307.913333237608,9,6,0,0.11532092198210765
1250.2895303082134,7,6,8,0.23158159879712922
755.4871069833669,10,0,21,0.1795433749783585
1169.48900479718,12,6,4,0.17704769677152285
982.6339821400585,2,0,7,0.12314805688238491
735.6597417124058,12,4,7,0.1553856498717843
964.9697614254846,4,2,17,0.2856266228529385
641.6261940237418,8,0,2,0.052200947102212264
955.2296959496674,3,0,6,0.1060842145209221
969.2393410963352,4,6,4,0.15180126009749778
1134.5488448737833,10,3,0,0.09386454180684947
1266.3695232708021,7,5,3,0.14731623522209084
649.6699579518922,6,2,5,0.09966488429764611
668.0990673819708,3,4,19,0.28444805355050784
488.42102803791374,1,3,18,0.27339613190308587
1209.6334033479575,4,6,10,0.215659299769381
828.2672366606052,12,1,16,0.2763259007952796
859.4967011024851,6,4,20,0.2796806056835906
988.9279223734216,3,5,12,0.2553058952251857
998.8158093513283,10,1,8,0.16348519916411636
1171.0464801885018,7,2,3,0.11310196719733011
459.9322802123611,12,5,3,0.11013067108976404
950.660171347982,6,4,21,0.20152605626633005
691.8668333927144,7,1,9,0.13527862764159176
1422.9599093820666,1,3,1,0.11355230087352493
1132.821946791601,3,1,8,0.15153832525292188
1087.9922098751808,6,2,3,0.10112576566101676
1543.0230254162075,9,1,12,0.26293416530401215
963.4482721391466,4,3,16,0.28268894719975274
1224.0487500018971,6,4,8,0.17766879113028292
634.69968853527,1,6,13,0.2660718177159683
1050.3529967749062,12,2,20,0.2676287228754486
1568.6640017020509,6,2,10,0.2126126306278439
1124.5027096222707,1,4,18,0.31508797797620824
812.0362501143941,12,0,22,0.1451227152780622
756.100990221568,9,5,16,0.2921670357494608
606.5334112991889,4,1,0,0.029311669019929446
1110.9093700623152,11,2,16,0.2746255049692047
1215.262915436616,12,2,7,0.16235574034288322
1031.7765429854026,9,2,12,0.2331830437291634
797.1633364528906,10,4,20,0.263803774306774
1060.4551337592445,5,5,20,0.26143694363097075
828.3142973330114,7,0,0,0.05124621763522045
1305.1836761509414,10,3,23,0.17227251451908632
897.2827419549627,12,3,10,0.19171925442564802
779.3077395582573,6,2,18,0.28255445731009415
863.5928776199219,1,6,11,0.22907887877558122
1096.7000354473353,9,3,10,0.21578151440052065
692.3771813623515,9,2,11,0.21314201845764416
1166.757327773193,9,6,7,0.2102928763885798
932.1847174888846,11,6,6,0.16019157583590124
1020.4550428478879,12,2,23,0.1551928646087806
967.5085359825296,2,5,23,0.17216145003472963
1566.0147095686,10,2,0,0.1187734384059523
957.6236581591622,4,5,0,0.10640979527710595
1211.3063563657593,10,2,8,0.16735623374066194
1613.3072485069752,4,2,22,0.19947937944221095
1106.4380745588892,3,3,3,0.11576052522462854
1461.8989645092847,12,5,6,0.20240233499542185
1024.3636886442716,2,4,14,0.2864601949753356
1199.1766589782376,10,1,18,0.30427110601537183
852.8229808385898,9,5,4,0.1330686880951061
721.9552680907605,9,4,16,0.27868713223904557
757.8072398572122,7,3,19,0.26528309226050134
993.9612220133797,6,5,8,0.1700259408840183
1071.434601252454,3,2,19,0.26781578964774316
720.7742182219633,5,1,19,0.25292092091849927
655.4109175010526,12,3,4,0.11963711942324498
530.8179699193462,9,4,13,0.2430902863813195
1531.6772905634916,3,3,19,0.28759569348472824
1026.898303990533,5,1,0,0.07089142137628997
463.6829564077275,7,6,13,0.26560529626462737
997.7272342409933,11,1,8,0.15167212878496797
960.1822898161635,10,1,17,0.2921410505519869
655.7066330924747,1,5,18,0.32489356487465887
1289.827886830531,10,2,18,0.32356387525740055
885.6593855236471,11,5,14,0.2900341234478898
1010.3233146360052,2,0,15,0.238540786307063
928.9219183684053,9,1,22,0.1710670376911646
1011.5963532725123,7,0,15,0.24021756730104346
1254.3832343770798,2,1,23,0.14591764602303497
1151.4176637523967,11,3,1,0.10562368085125746
887.0282930645093,8,3,21,0.2148272303579322
1393.8720394692289,6,4,5,0.16493513741728077
1385.0482719415095,10,6,15,0.3127757423988397
634.1993502431892,4,2,23,0.11127101762517705
721.3626278714438,5,0,2,0.06487644081132449
847.2089428260431,7,4,10,0.19205684216810764
1381.2710557922687,1,2,14,0.27616574472464894
954.3216998049213,10,6,0,0.1093073879681322
857.019666982737,9,6,7,0.16070433077268256
991.5015751232719,4,2,7,0.1334376159352533
943.9643080821112,9,0,15,0.2502020139177917
961.0053360816026,7,1,18,0.30275231022652
732.5906373861621,2,6,16,0.283482156281931
801.7103135331187,2,1,9,0.16484221207247965
933.2097045487998,9,1,9,0.1570469122087533
1345.3939401870207,12,0,10,0.1909298660449526
1322.2903243695664,12,0,15,0.2788118141273611
1228.9216784812186,8,3,7,0.16868411371201875
1090.831548604249,9,3,4,0.11580702919322132
347.0311059825259,5,0,3,0.05012696869444498
1445.0918403525043,10,4,16,0.32116522542438547
1279.5030450775082,6,1,21,0.19841692692063723
907.6701600023986,6,1,4,0.10089409733728011
837.9041571802369,10,3,20,0.24246464478290725
1046.5180067028523,10,6,7,0.18970358520984082
1011.1775119200072,1,2,17,0.26320322765842147
826.8316537910764,2,0,11,0.1910787705745767
1373.4951314065715,10,2,17,0.3000719687698928
836.2366478651069,2,0,12,0.2025403331916967
1062.46780226813,9,0,2,0.07777508908995018
698.9371246502892,4,2,1,0.06013678757320379
936.1776768787552,10,2,17,0.29358692110620704
1270.5665399123525,12,1,17,0.2932815349148872
1010.6424113212736,11,0,12,0.2030806368957787
853.2716672318843,7,6,5,0.1509017902708353
512.9559643251632,9,6,20,0.2550054686713174
914.752164540613,9,2,19,0.25203088012243446
911.3365897027245,6,2,14,0.24959622767108405
1183.3364817768997,3,0,12,0.22735927395989863
1330.554715034262,11,6,5,0.19446471790299102
695.3572653225897,12,3,11,0.23075026338871207
1200.4226378680821,11,0,4,0.10932876893117721
757.8159379530351,12,6,3,0.13410216736229105
1287.3344582567547,2,5,15,0.3108594082665587
890.8011143936587,2,5,22,0.19412950429498635
1139.3197712429292,1,2,0,0.07377671299800599
1387.2073677699996,8,1,18,0.309676038369206
574.0824558166702,8,0,8,0.14545624011003944
1036.7146450927207,6,5,17,0.32854579689699337
1394.3486616020828,11,0,11,0.2181312322246149
1194.7804098230247,2,2,23,0.14782201284365687
1541.48533967724,9,4,13,0.2942794129548508
875.9379834369662,1,4,18,0.3161906417143353
1271.3026164089292,11,4,12,0.2683025333907798
1179.610047774369,3,3,3,0.11080952719395747
1012.6470727121903,3,5,21,0.23613650071304293
746.9201104925093,6,4,7,0.15449691987114123
1055.9330907369945,8,5,4,0.14820106476008527
1483.4400254624995,2,3,22,0.2001053321967671
1312.4702026508153,8,6,7,0.19333038482250023
1122.1040198516725,5,2,3,0.12019401700801101
876.5206890806006,9,1,22,0.1632381277119367
648.1218703847538,9,6,11,0.2356390076408987
950.2425376099143,3,3,8,0.16979645923096898
772.7532235695369,12,4,6,0.14652277459497984
911.0225525892489,9,5,0,0.09581604015165344
1275.6569839999534,8,0,22,0.17930408526653813
1306.3102645290844,11,2,1,0.09617452829125965
1271.7943895828405,3,4,8,0.18792805764007095
1136.0385566703058,3,2,14,0.26593953399222325
867.5509115192191,8,1,16,0.26145526645624634
1109.7495042128955,7,5,14,0.2948999478508533
568.3229847080345,9,0,18,0.2725873474548837
1276.0115138252781,3,1,1,0.07215914749758737
725.1642707379524,10,1,3,0.07264107741977878
1333.5341372599612,3,4,23,0.15816984752362337
841.6138394565452,1,6,17,0.3013965004005862
1558.2785560863156,2,5,23,0.20278424221825497
934.0355071334333,4,5,10,0.19788274157218647
971.0757007395147,2,3,15,0.27278670955808415
1190.6000574775212,1,4,1,0.10779897290235783
664.5334702825407,5,4,20,0.23990013675800986
1054.649939697696,11,4,23,0.16378996621464248
748.6792321075661,4,5,22,0.18458791959964538
1169.2126882385646,9,6,11,0.2576560599401362
1124.9390934031169,10,2,20,0.2429930515975743
1056.0825507951042,6,2,14,0.2709151817779436
1309.0455822135712,11,0,17,0.30417616267742364
1035.874258411996,3,4,14,0.3017953430717998
451.3083860060066,8,0,15,0.21754130299244318
811.6959239161389,3,0,13,0.21265237423741046
760.1046104588338,5,1,16,0.24859203642612573
1165.8464722679614,7,5,17,0.3305823486547423
949.4100111688074,5,0,17,0.2686053991093628
839.2427348925023,6,4,3,0.11526246285824279
796.6368673118047,1,2,12,0.21841946890140107
914.5956415150379,10,6,5,0.15507522813768068
1105.4600158153337,9,4,11,0.2284193251424914
1222.3766708332648,7,4,5,0.1427270805147888
1009.3765750950473,7,5,10,0.2015353994387779
889.2802837854731,11,2,6,0.13335026051185872
1009.8128455255478,2,3,12,0.2512476278870171
697.225094078703,10,0,2,0.05328239574902417
885.519300731707,3,4,22,0.18277924019326308
1357.1532393867708,1,1,17,0.2781930538821929
1268.0511071707256,2,2,12,0.25147171916815636
1559.1158363089403,9,4,5,0.18754096594340353
816.6995343707965,7,2,15,0.25419085545644493
1650.0606712648178,3,5,22,0.234905794380818
873.2871892497332,9,1,17,0.29043736148354116
836.7118975833071,8,0,18,0.27629650682292567
1074.2494037163056,7,4,0,0.09112747726937438
1122.8259118607812,10,0,18,0.29856519677961035
1048.5601068014885,2,4,15,0.2840247363641825
980.6063206602013,6,3,18,0.3207879197956654
1515.4565926344148,9,0,2,0.1023376680267295
700.5141234546509,11,6,20,0.26135064560710375
725.8626807084324,12,4,17,0.29326913629660156
1053.2094833092715,3,0,5,0.116634557047843
975.6735063094086,9,5,22,0.21109142047136775
1012.7283622775506,1,0,20,0.22136778950068267
1579.470381096312,3,5,7,0.19159501550942154
1417.9197800038755,7,5,16,0.3183497879526647
1160.816931786937,7,0,3,0.1042386891273494
808.5336300378349,3,2,13,0.2277257789951426
1063.775854997154,1,3,5,0.1293229482523534
564.5427456476864,12,0,17,0.25596854983401574
787.7892897176661,9,6,0,0.10598710535067646
1187.4374297012575,11,5,16,0.3069638881404248
765.1314353905527,1,0,14,0.23113149203551117
846.4851931921655,4,1,12,0.21562443477450463
1056.0538458806593,11,3,1,0.10522668046674755
265.63406393515197,7,2,5,0.07951440992832874
1053.157266967511,10,5,11,0.2367184633357906
1078.3803188256754,10,0,18,0.3101956927421085
1141.9564897418807,8,2,9,0.18354188771858512
1420.6650502517891,9,5,2,0.15037148736410913
870.9283635611428,4,4,16,0.28534394930303086
948.5362944049557,6,2,10,0.1708239157482533
803.5136658654592,10,0,8,0.1395200676954678
844.7788016910222,3,0,19,0.2397991505431593
819.4238996791182,9,5,21,0.2184427938089195
820.1656989049393,6,5,12,0.2515742189685734
509.7828521890546,7,0,0,0.020268071212990693
714.5728856728546,12,5,10,0.19039163939248102
1198.9691642668831,10,0,20,0.23206411794248596
914.9541601460106,8,5,10,0.19694679178445162
876.9624544813532,12,3,20,0.2598621761297773
891.2595266796985,11,0,22,0.14531492750542593
1078.447825486209,5,1,21,0.18851656836295458
668.2089898736538,8,6,2,0.10369067834656533
1227.6549712802005,7,5,1,0.13044781898011368
480.12846657520095,7,5,6,0.1303966995614148
1254.4468388989687,1,0,5,0.12336692632650932
1106.668639880216,2,3,0,0.07153573379134884
485.2300337831251,3,5,14,0.23724614719113077
1021.6416220655185,6,3,9,0.17249901515878796
1099.99218214839,4,5,9,0.20347841270963812
701.4566224564953,2,4,16,0.2803530147462428
983.6008783747877,11,4,19,0.2949321393519951
620.8162036192039,8,5,1,0.08457770840700189
1216.969171752433,4,4,4,0.12235145283164431
1176.008876224006,6,3,14,0.2993158215448402
996.4592469123678,10,3,11,0.2386708865767995
362.16566863157686,10,2,20,0.2138540432767802
985.2238450059572,3,6,11,0.25439881138219583
955.434175209935,3,5,12,0.23351616570196848
831.9672206337646,8,5,17,0.3223343456821091
635.5659835432281,1,2,0,0.05483604174048442
789.6181539440737,9,6,2,0.14168069062372426
876.8929755420033,12,6,12,0.26851259519075454
973.635217966267,1,0,5,0.09845170443637871
1164.6766347176354,11,2,0,0.07135131832400224
1156.9398508114928,1,0,20,0.2239162766302652
1050.6764445849362,8,4,11,0.25374449903474194
742.8458846161132,3,2,5,0.08809390489342853
1049.9648740700586,8,3,17,0.2967405246646053
1164.2947086523623,2,1,17,0.29298984107689274
1172.6195552504298,9,6,1,0.13367881259682263
1239.737906132744,6,4,1,0.1153310007737191
419.48319679466124,1,2,7,0.09582567897967934
639.2115971081955,3,0,19,0.22777689994076428
901.7236143009329,9,4,10,0.19231460207324286
1195.9567291997364,2,0,7,0.14514450193632905
1210.7769875104173,4,6,11,0.26154115187543686
843.1261628287989,12,5,2,0.11577582064845926
1520.0513335522883,1,6,3,0.157777946654749
534.4125619674903,12,6,12,0.24957135745687398
918.7032052779681,12,4,10,0.2084082150756549
1172.96497818043,12,0,14,0.2601380990775813
883.8832023129643,3,5,2,0.11217943934379808
765.2708727719564,10,1,3,0.07960087166774123
1303.0847058043585,6,2,21,0.20271603620418535
967.359865960922,12,4,23,0.1387314190455755
1053.07725157907,1,3,8,0.16422751094134586
1300.321978880055,3,1,16,0.27287739948712336
800.1421705208826,7,6,12,0.2490678262705728
1050.7170951024898,11,1,9,0.18671738611797975
896.1712063661112,1,0,9,0.17333359606627696
700.4054026077804,8,5,6,0.14428325173157625
1267.0337348729613,10,3,6,0.16618369762283272
1134.7461610784649,11,3,15,0.2958154205470696
1071.1543586316202,10,5,11,0.2662022437682363
1020.6371443159165,12,1,6,0.12700432503165246
1351.550183778507,4,5,11,0.2652998561827579
354.9101862709359,8,5,15,0.2496577228835645
928.0006042791961,6,5,17,0.3063741273338623
636.4622513982042,4,3,20,0.2290350694807599
1060.6037323564267,12,0,18,0.2857659378376993
1305.9495840565667,2,3,20,0.2723588634444349
787.1929191648157,12,3,5,0.12860949062869428
1381.6468119550493,4,2,15,0.2724134189474835
1092.362747038402,5,5,5,0.1628847184524323
1195.4340676866295,5,6,11,0.2579708160954118
1201.8965581259483,12,6,3,0.15044867928499514
1098.8107027979547,7,6,3,0.14216134367366315
765.9278762917235,9,5,1,0.09687461431672828
818.8200733946453,3,4,9,0.18571119096260566
991.7996676695955,10,6,16,0.32637671443361144
882.0966863630522,12,6,15,0.30592210344726184
1140.9421689373517,6,0,12,0.23764820679433993
433.0181698195212,12,4,13,0.23341288972456992
1085.6634970223747,11,5,2,0.12819554998029628
975.5081900115152,9,1,4,0.1016867834214783
939.9388465955018,6,4,8,0.15365772611950845
975.924082210201,8,4,16,0.30791744184921754
451.40338988811493,1,1,19,0.22431144699107838
1173.5690424808695,10,2,4,0.12068579983658878
1007.2803497844739,4,6,11,0.2619134057701625
1613.2588623967247,4,1,1,0.10325439343570597
1179.6982948587954,3,0,17,0.2836691154417475
1053.3478221787025,6,3,10,0.16819189468592147
728.1359525059751,4,1,7,0.136315705590846
778.164533014696,3,4,5,0.12341550458452749
764.9238025720438,5,4,10,0.18134619321031978
1480.5296812121505,6,2,6,0.1508039486740885
793.3257006275506,1,6,14,0.2712740239951653
619.4090369311383,3,0,14,0.2311083042912204
1230.5060297772138,1,2,21,0.21391512362307988
1218.2407392237938,4,0,12,0.23327910758432635
974.8625172340086,10,5,0,0.08363120949406819
1235.113839711763,12,4,22,0.22097985338413864
1068.7345390696232,9,3,10,0.18469501123840382
681.619484162804,1,1,21,0.1698892366875256
1526.74916895692,4,3,3,0.14246018828341678
446.2606975109243,2,2,21,0.18460256151697407
914.4279858146131,4,2,21,0.20729289286456284
1366.7076136565875,4,6,21,0.2583074919642329
1492.572723187776,9,3,4,0.15427170130171095
768.7268682411773,6,3,13,0.23924044095103003
998.4821462526801,1,3,15,0.26806105174111755
752.9270387493381,11,2,10,0.16491644152543308
1372.1925648870752,9,0,23,0.1433643165564509
1070.102723691267,2,6,5,0.16474485875179234
912.7722842113112,8,2,8,0.15951163455467962
1138.5631419415176,4,6,1,0.1208976493480453
614.4396909858062,9,4,3,0.10387469512766344
685.6173621348255,10,0,13,0.21514699781088784
1067.8755915253491,2,0,13,0.23551457641646348
1322.5571291253023,12,0,0,0.07067530512850301
938.3648409263287,11,2,2,0.08408823151978644
1085.6197978197556,5,0,23,0.12155134013916756
742.3917927917878,11,3,8,0.16483936193884302
1441.2355545748092,6,5,12,0.28132590287592374
1211.8898811487488,2,5,22,0.20205710286928533
1333.66969891717,12,6,21,0.2741098083822891
1418.6833145042106,7,2,22,0.20120347808159136
940.7797540080918,2,5,13,0.26624003829457027
911.0746349670932,10,5,10,0.20921684054301515
491.8758403875103,7,1,2,0.07057754060212855
889.2912614412543,12,0,7,0.14639006301236823
1167.8609680329125,6,4,3,0.11940688636698864
1271.0903201536983,9,1,16,0.282471262260397
1069.1171316030748,4,1,4,0.11548706525990793
971.1129734257843,11,6,15,0.2946430305988219
1247.093272195769,11,3,0,0.09773676687574176
1102.8234971801473,11,6,10,0.22593414581055235
843.2483153923278,10,2,13,0.2496897635692559
963.485935810487,1,4,23,0.1605002301721679
1068.2326968620641,8,2,13,0.24783783365975448
